Offence,Latitude,Longitude
Public Nuisance,47.66107629,-122.3486152
Traffic Law,47.71477675,-122.3448525
Robbery,47.71477675,-122.3448525
Gun Violence,47.71477675,-122.3448525
Theft,47.70928167,-122.3273114
Public Nuisance,47.61299081,-122.3458631
Fraud,0.0,0.0
Robbery,47.52743886,-122.2774551
Theft,47.63833046,-122.3774365
Theft,47.6098108,-122.3167797
Theft,47.71850811,-122.3126481
Theft,47.70360675,-122.3460216
Theft,47.65011254,-122.3529074
Fraud,47.61705457,-122.2974573
Theft,47.60998189,-122.3372382
Theft,47.61705457,-122.2974573
Fraud,47.61508492,-122.3474203
Theft,47.62312138,-122.3310766
Public Nuisance,47.7086028,-122.3246152
Theft,47.7086028,-122.3246152
Theft,47.61937157,-122.3143076
Traffic Law,47.5199755,-122.2639339
Fraud,47.7085692,-122.3192068
Theft,47.54193524,-122.3291843
Theft,47.65602899,-122.3485682
Theft,47.6501588,-122.3474299
Theft,47.62007612,-122.3073574
Theft,47.52211381,-122.3454499
Robbery,47.52055617,-122.2699905
Fraud,47.56381597,-122.3867735
Theft,47.53097632,-122.3604464
Fraud,47.5721974,-122.3835795
Fraud,47.65283803,-122.3892004
Public Nuisance,47.50125349,-122.2693541
Theft,47.66422847,-122.3981117
Theft,47.66422847,-122.3981117
Fraud,47.64382818,-122.3517374
Theft,47.65835595,-122.3629308
Public Nuisance,47.70187628,-122.3258239
Theft,47.55607872,-122.3869242
Others,0.0,0.0
Theft,47.60979654,-122.2829908
Theft,47.66180454,-122.3039961
Public Nuisance,47.57694241,-122.2970759
Public Nuisance,47.60969489,-122.3254654
Theft,47.65849092,-122.3208416
Fraud,47.601721,-122.3331968
Others,47.601721,-122.3331968
Theft,47.67441402,-122.3295244
Fraud,47.59792237,-122.3315858
Theft,47.66247336,-122.3207201
Theft,47.6116179,-122.2962253
Theft,47.6102463,-122.3382473
Gun Violence,47.63886899,-122.3412531
Fraud,47.5747903,-122.3933905
Fraud,47.6709106,-122.3834335
Theft,47.66608371,-122.3034282
Theft,47.60733159,-122.3386512
Theft,47.61465549,-122.3207895
Theft,47.54939622,-122.3871172
Drugs,47.53963322,-122.3222415
Drugs,47.53963322,-122.3222415
Theft,47.58840323,-122.3045127
Theft,47.6784818,-122.2702781
Public Nuisance,47.56842538,-122.3707665
Theft,47.60003505,-122.3283142
Theft,47.60412808,-122.3234439
Theft,47.63838322,-122.3582659
Theft,47.52284431,-122.3522568
Theft,47.66867918,-122.3855568
Theft,47.52317421,-122.3933234
Theft,47.67002413,-122.33991
Public Nuisance,47.55635573,-122.3629314
Theft,47.58340084,-122.3020041
Theft,47.57665156,-122.3342025
Theft,47.57980939,-122.3270711
Theft,47.58610395,-122.3351215
Theft,47.58719857,-122.3290568
Fraud,47.53835284,-122.3939859
Theft,47.60478099,-122.3194119
Theft,47.6572022,-122.3485416
Theft,47.70202002,-122.2880186
Theft,47.68460464,-122.3209005
Robbery,47.62140653,-122.3265822
Theft,47.6159486,-122.3340067
Fraud,47.6159486,-122.3340067
Theft,47.61382604,-122.3346168
Public Nuisance,47.66794819,-122.3808735
Public Nuisance,47.62458061,-122.3560566
Theft,47.53549394,-122.3544597
Theft,47.59125519,-122.2944405
Theft,47.66866163,-122.3915016
Theft,47.60878866,-122.3384495
Public Nuisance,47.61291545,-122.3055975
Theft,47.60878866,-122.3384495
Theft,47.66365138,-122.3650951
Public Nuisance,47.60640699,-122.3408737
Traffic Law,47.57562626,-122.3867606
Drugs,47.61704061,-122.3255523
Public Nuisance,47.60922394,-122.3161148
Murder,0.0,0.0
Traffic Law,47.61704061,-122.3255523
Theft,47.60004423,-122.3341849
Drugs,47.61581012,-122.3221394
Public Nuisance,47.6199673,-122.312719
Theft,47.59239438,-122.3290487
Theft,47.65760232,-122.3155393
Theft,47.61432034,-122.3441436
Theft,47.60129045,-122.3263524
Traffic Law,47.7086545,-122.3326533
Theft,47.60807102,-122.3400915
Public Nuisance,47.57931015,-122.3866214
Robbery,47.57931015,-122.3866214
Theft,47.62511922,-122.3278866
Theft,47.65720176,-122.3178106
Theft,47.58617012,-122.3290623
Traffic Law,47.69353393,-122.3673176
Public Nuisance,47.62313893,-122.3235443
Robbery,47.53368182,-122.3557095
Fraud,47.59731348,-122.2914404
Theft,47.7086028,-122.3246152
Theft,47.61522435,-122.3337941
Theft,47.66946924,-122.396989
Theft,47.59832548,-122.3102753
Theft,47.62254385,-122.3317149
Theft,47.69516131,-122.366019
Public Nuisance,47.59678343,-122.3332682
Theft,47.52646939,-122.3246809
Theft,47.70504485,-122.3399801
Theft,47.7086028,-122.3246152
Traffic Law,47.60687447,-122.3274923
Theft,47.70016856,-122.2866776
Theft,47.7086028,-122.3246152
Theft,47.54350723,-122.2936542
Theft,47.61132124,-122.3373204
Theft,47.59832941,-122.3124938
Theft,47.57158337,-122.2880122
Theft,47.68271743,-122.3303926
Theft,47.68179923,-122.3579808
Theft,47.6010021,-122.3022358
Theft,47.66365138,-122.3650951
Fraud,47.59805094,-122.2968624
Fraud,47.61932364,-122.3208637
Theft,47.7130966,-122.3152102
Theft,47.70917517,-122.3178617
Others,0.0,0.0
Theft,47.61521615,-122.3264953
Theft,47.57730132,-122.4171148
Theft,47.61334267,-122.3385235
Public Nuisance,47.6768917,-122.355325
Theft,47.66307327,-122.3049647
Theft,47.66429092,-122.3399103
Traffic Law,47.61851504,-122.3107908
Theft,47.61355147,-122.3428432
Theft,47.70917517,-122.3178617
Theft,47.70917517,-122.3178617
Sex Crime,47.52141079,-122.2699975
Theft,47.60774723,-122.3336587
Theft,47.60384051,-122.3323883
Fraud,47.50903609,-122.2577425
Public Nuisance,47.66156951,-122.3437757
Theft,47.59924291,-122.3083151
Fraud,47.67481089,-122.3956772
Theft,47.63099174,-122.3409938
Fraud,47.61748617,-122.3366066
Theft,47.69867736,-122.3350498
Robbery,47.60168277,-122.3115691
Public Nuisance,47.66067212,-122.3421813
Drugs,47.70778305,-122.3420508
Drugs,47.70778305,-122.3420508
Theft,47.63685687,-122.3649866
Theft,47.66031581,-122.3421993
Theft,47.54275229,-122.3216348
Theft,47.61236844,-122.3348178
Fraud,47.68126833,-122.3574167
Theft,47.68126833,-122.3574167
Theft,47.69125327,-122.3127516
Theft,47.61170568,-122.3380477
Theft,47.67682184,-122.3767611
Fraud,47.53368182,-122.3557095
Theft,47.62765658,-122.3145812
Theft,47.6100189,-122.3428217
Fraud,47.67902807,-122.2974184
Theft,47.67902807,-122.2974184
Theft,47.67054766,-122.3847431
Harrassment,47.57465316,-122.3960448
Theft,47.6413753,-122.2794553
Theft,47.65134713,-122.3775115
Theft,47.60217718,-122.3089636
Public Nuisance,47.63239628,-122.2826873
Fraud,47.54516406,-122.2851922
Theft,47.65904129,-122.3120518
Fraud,47.59805094,-122.2968624
Sex Crime,0.0,0.0
Theft,0.0,0.0
Theft,47.70492008,-122.3177997
Sex Crime,0.0,0.0
Theft,47.6475355,-122.3748857
Theft,47.64568609,-122.3748738
Drugs,47.5484331,-122.2936614
Drugs,47.5484331,-122.2936614
Theft,47.63239628,-122.2826873
Public Nuisance,47.63802564,-122.2771007
Theft,47.63802564,-122.2771007
Theft,47.64500353,-122.3505379
Theft,47.6625055,-122.3500312
Traffic Law,47.5484331,-122.2936614
Theft,47.66641795,-122.3392835
Drugs,47.69906761,-122.3419277
Drugs,47.69906761,-122.3419277
Theft,47.61706727,-122.3000684
Theft,47.69236931,-122.3429295
Theft,47.69489432,-122.3418783
Public Nuisance,47.66859517,-122.3201038
Theft,47.61177026,-122.3462945
Fraud,47.61369803,-122.3283588
Theft,47.55281977,-122.3629755
Theft,47.51828947,-122.367276
Gun Violence,47.58549757,-122.3036048
Public Nuisance,47.60408964,-122.3341509
Theft,47.67279379,-122.32006
Theft,47.69706855,-122.3407988
Theft,47.60241242,-122.3310822
Fraud,47.70249184,-122.3249115
Theft,47.60241242,-122.3310822
Public Nuisance,47.61229387,-122.3387324
Theft,47.56834772,-122.3606538
Theft,47.52234307,-122.2728484
Theft,47.61508492,-122.3474203
Theft,47.66504444,-122.3721785
Theft,47.59678343,-122.3332682
Robbery,47.55526725,-122.3295344
Theft,47.54706873,-122.2859474
Fraud,47.68936805,-122.3095218
Theft,47.64941493,-122.3485831
Fraud,47.59857935,-122.3022315
Public Nuisance,47.7195715,-122.3409036
Fraud,47.72048199,-122.3449468
Drugs,47.71340531,-122.3421429
Drugs,47.60753112,-122.3365313
Theft,47.6629319,-122.3748569
Theft,47.6629319,-122.3748569
Theft,47.6158384,-122.3181689
Theft,47.58306504,-122.2919242
Theft,47.61097885,-122.3167791
Public Nuisance,47.61018167,-122.3351198
Public Nuisance,47.61644111,-122.3094978
Theft,47.65131722,-122.3715296
Theft,47.53369478,-122.361805
Theft,47.61736293,-122.341354
Drugs,47.6158308,-122.3200256
Theft,47.53291875,-122.3860048
Drugs,47.52013356,-122.3699834
Drugs,47.52013356,-122.3699834
Robbery,47.52013356,-122.3699834
Robbery,47.57508268,-122.2993721
Robbery,47.58764463,-122.3026016
Theft,47.52645302,-122.3189329
Theft,47.6204918,-122.3208823
Drugs,47.59750876,-122.3224517
Drugs,47.59750876,-122.3224517
Theft,47.6506252,-122.3505458
Fraud,47.61227923,-122.2962123
Theft,47.61227923,-122.2962123
Fraud,47.50903609,-122.2577425
Fraud,47.64907131,-122.3678685
Theft,47.67594863,-122.3749781
Public Nuisance,47.66021064,-122.3251244
Robbery,47.55425839,-122.2894272
Theft,47.51743721,-122.3724206
Theft,47.51743721,-122.3724206
Public Nuisance,47.61855016,-122.3424018
Drugs,47.71717447,-122.3448961
Sex Crime,47.60405522,-122.3295143
Theft,47.70647879,-122.3178222
Drugs,47.71340531,-122.3421429
Drugs,47.71340531,-122.3421429
Theft,47.56888116,-122.289922
Robbery,47.6938234,-122.3445607
Theft,47.60530026,-122.3383275
Theft,0.0,0.0
Fraud,0.0,0.0
Theft,47.61236844,-122.3348178
Public Nuisance,47.64626869,-122.3195886
Theft,47.70052468,-122.3446403
Public Nuisance,47.52431706,-122.3149463
Theft,47.64181589,-122.3736643
Theft,47.58636713,-122.3146684
Public Nuisance,47.61411753,-122.314877
Drugs,47.60551597,-122.3354555
Drugs,47.60551597,-122.3354555
Drugs,47.60551597,-122.3354555
Theft,47.52828165,-122.3638333
Theft,47.65668791,-122.3197937
Theft,47.63321748,-122.3098818
Theft,47.62256802,-122.3230671
Fraud,47.53551506,-122.3621501
Theft,47.51827332,-122.3540178
Theft,47.7108808,-122.3260141
Theft,47.70232629,-122.3406121
Theft,47.70232629,-122.3406121
Theft,47.70232629,-122.3406121
Theft,47.68577623,-122.3133567
Robbery,47.55945865,-122.2842016
Theft,47.57861691,-122.4093566
Theft,47.54229074,-122.3886368
Others,0.0,0.0
Theft,47.64907131,-122.3678685
Drugs,47.52240866,-122.2644964
Public Nuisance,47.52240866,-122.2644964
Public Nuisance,47.57816621,-122.3879704
Theft,47.54402286,-122.3681691
Theft,47.62256802,-122.3230671
Public Nuisance,47.60241242,-122.3310822
Public Nuisance,47.56278201,-122.2971561
Theft,47.53278289,-122.3604334
Fraud,47.71694271,-122.3676508
Theft,47.56555498,-122.3248598
Theft,47.69243644,-122.374104
Fraud,47.54053232,-122.3223531
Theft,47.56263424,-122.4059347
Robbery,47.6225585,-122.3209152
Theft,47.52102758,-122.367312
Theft,47.59919591,-122.3283173
Theft,47.52233423,-122.3596266
Theft,47.6127394,-122.2822608
Theft,47.55560385,-122.3092224
Theft,47.71845068,-122.3146891
Theft,47.51827332,-122.3540178
Drugs,47.65164328,-122.344734
Drugs,47.65164328,-122.344734
Robbery,47.65164328,-122.344734
Theft,47.65198291,-122.3659666
Theft,47.54029282,-122.3959455
Traffic Law,47.62020729,-122.3024996
Gun Violence,47.55283443,-122.365571
Robbery,47.61679884,-122.3493274
Public Nuisance,47.66057874,-122.3177227
Public Nuisance,47.56023926,-122.3881566
Theft,47.71408273,-122.3300918
Drugs,47.59667011,-122.3224552
Robbery,47.59667011,-122.3224552
Drugs,47.59667011,-122.3224552
Robbery,47.56193781,-122.2954858
Theft,47.56019555,-122.3854835
Public Nuisance,47.56019555,-122.3854835
Drugs,47.61132124,-122.3373204
Drugs,47.61132124,-122.3373204
Drugs,47.61132124,-122.3373204
Public Nuisance,47.61643902,-122.3088449
Theft,47.61873646,-122.3215206
Fraud,47.59828697,-122.3309763
Theft,47.53704403,-122.2823449
Fraud,47.52519118,-122.2767075
Theft,47.70139123,-122.3627298
Theft,47.52501252,-122.3658764
Sex Crime,0.0,0.0
Others,0.0,0.0
Theft,47.58196132,-122.3029609
Public Nuisance,47.58196132,-122.3029609
Theft,47.60921595,-122.3141442
Theft,47.60260229,-122.2949305
Theft,47.52102758,-122.367312
Theft,47.61521615,-122.3264953
Theft,47.54240388,-122.3612226
Theft,47.65835595,-122.3629308
Public Nuisance,47.62844981,-122.342315
Theft,47.59665538,-122.3276806
Harrassment,47.62375649,-122.3126151
Fraud,47.61471138,-122.3544985
Sex Crime,0.0,0.0
Theft,47.56407561,-122.3741957
Traffic Law,47.56059058,-122.2707044
Theft,47.59135395,-122.334195
Fraud,47.54649985,-122.3054792
Theft,47.62082387,-122.329142
Public Nuisance,47.61730887,-122.3531686
Theft,47.55268762,-122.3295577
Gun Violence,47.54245101,-122.278108
Fraud,47.58843679,-122.3154202
Theft,47.66760201,-122.2879608
Public Nuisance,47.66854727,-122.3130179
Theft,47.65476698,-122.3485757
Theft,47.67541333,-122.3187022
Theft,47.62321651,-122.3404034
Public Nuisance,47.63867829,-122.3676397
Theft,47.57876967,-122.3351259
Drugs,47.57876967,-122.3351259
Harrassment,47.62194875,-122.3131469
Theft,47.69055851,-122.3439855
Theft,47.61465549,-122.3207895
Fraud,47.68049676,-122.3660153
Fraud,47.61522807,-122.3239441
Theft,47.71354798,-122.3448343
Theft,47.59554956,-122.3061903
Fraud,47.71039668,-122.3206032
Traffic Law,47.68373848,-122.3422691
Gun Violence,47.68373848,-122.3422691
Theft,47.58504132,-122.3341983
Theft,47.61522807,-122.3239441
Theft,47.72776861,-122.345027
Theft,47.55866998,-122.2921194
Public Nuisance,47.70437385,-122.3576177
Others,47.61468701,-122.3088506
Theft,47.54389697,-122.3831653
Theft,47.63979738,-122.3983339
Robbery,47.71340531,-122.3421429
Public Nuisance,47.68213841,-122.259543
Theft,47.68213841,-122.259543
Fraud,47.68302639,-122.3315892
Robbery,47.61907481,-122.324008
Theft,47.66867918,-122.3855568
Theft,47.53613346,-122.2793699
Others,47.63087036,-122.3566024
Theft,47.57173311,-122.325116
Robbery,47.60291195,-122.3346078
Fraud,47.66533414,-122.300711
Drugs,47.66365786,-122.3707665
Drugs,47.66365786,-122.3707665
Theft,47.67079289,-122.3084893
Theft,47.66222203,-122.3195608
Theft,47.68214014,-122.2904533
Theft,47.63595585,-122.3576256
Theft,47.67497945,-122.3165105
Theft,47.53700404,-122.3924068
Theft,47.61051065,-122.339257
Others,0.0,0.0
Theft,47.52103664,-122.3693494
Theft,47.61467441,-122.3181502
Theft,47.6758521,-122.3200531
Fraud,47.61064592,-122.3340104
Fraud,0.0,0.0
Theft,47.62481686,-122.3198809
Theft,47.66640927,-122.3831991
Drugs,47.60149293,-122.331777
Gun Violence,47.60149293,-122.331777
Theft,47.62889947,-122.3444068
Public Nuisance,47.61843213,-122.3570603
Fraud,47.6267233,-122.3586531
Sex Crime,0.0,0.0
Public Nuisance,47.65125644,-122.3748967
Others,0.0,0.0
Fraud,47.53961451,-122.3946914
Theft,47.53260945,-122.2808109
Theft,47.5565229,-122.3775746
Theft,47.58293703,-122.3341993
Theft,47.58293703,-122.3341993
Theft,47.62457274,-122.3527922
Theft,47.61163231,-122.2898559
Theft,47.65603412,-122.3499377
Public Nuisance,47.65603412,-122.3499377
Theft,47.65028099,-122.3513009
Theft,47.66357834,-122.3445348
Theft,47.67491567,-122.3788814
Public Nuisance,47.69916656,-122.3446242
Fraud,47.60129045,-122.3263524
Theft,47.67226337,-122.3359849
Theft,47.62456433,-122.3488768
Theft,47.64426647,-122.3466533
Public Nuisance,47.67034823,-122.2972696
Theft,47.67226337,-122.3359849
Fraud,47.66400406,-122.3142241
Gun Violence,47.55042538,-122.2899654
Public Nuisance,47.55042538,-122.2899654
Theft,0.0,0.0
Theft,47.56019555,-122.3854835
Theft,47.52828436,-122.359107
Theft,47.6643068,-122.3562746
Theft,47.6862194,-122.3485581
Theft,47.67457463,-122.318704
Fraud,47.56199049,-122.3631225
Public Nuisance,47.6295792,-122.3212652
Fraud,47.62368428,-122.3146446
Theft,47.53961451,-122.3946914
Public Nuisance,47.61679884,-122.3493274
Theft,47.73231537,-122.3342561
Theft,47.65175005,-122.3459829
Theft,47.67669477,-122.2809031
Theft,47.659594,-122.327276
Public Nuisance,47.5605101,-122.3231993
Theft,47.5605101,-122.3231993
Others,0.0,0.0
Theft,47.65198291,-122.3659666
Traffic Law,47.57372535,-122.2916919
Fraud,47.51837,-122.3754855
Theft,47.69706855,-122.3407988
Theft,47.60255533,-122.3342811
Theft,47.69706855,-122.3407988
Theft,47.52017448,-122.3767923
Public Nuisance,47.61405745,-122.3227575
Theft,47.52286536,-122.3577958
Others,0.0,0.0
Theft,47.64292734,-122.3848648
Robbery,47.53592623,-122.2713388
Theft,47.65595853,-122.3590458
Public Nuisance,47.64862037,-122.3363445
Traffic Law,47.61586255,-122.3094969
Robbery,47.61586255,-122.3094969
Theft,47.53704403,-122.2823449
Traffic Law,47.64566405,-122.3762633
Theft,47.63959334,-122.3453205
Theft,47.6422544,-122.346212
Theft,47.5379716,-122.2794067
Theft,47.5379716,-122.2794067
Theft,47.55261342,-122.3215119
Theft,47.61236844,-122.3348178
Theft,47.58716337,-122.3234995
Theft,47.68620332,-122.3593128
Theft,47.60351968,-122.3120642
Theft,47.62384765,-122.3113299
Theft,47.60981958,-122.3263468
Fraud,47.5749789,-122.3290589
Fraud,47.65486566,-122.356335
Fraud,47.61225995,-122.33001
Theft,47.53368182,-122.3557095
Theft,47.61581012,-122.3221394
Public Nuisance,47.50125349,-122.2693541
Theft,47.72868223,-122.3530402
Theft,47.67357534,-122.2612172
Fraud,47.60640699,-122.3408737
Theft,47.67091802,-122.3888649
Theft,47.67889074,-122.2622281
Public Nuisance,47.56217818,-122.2964095
Robbery,47.6158308,-122.3200256
Drugs,47.6158308,-122.3200256
Drugs,47.6158308,-122.3200256
Theft,47.67100675,-122.4049252
Theft,47.70468909,-122.3446898
Public Nuisance,47.56761173,-122.3694281
Drugs,47.65286818,-122.3594989
Theft,47.68172041,-122.267017
Theft,47.70858578,-122.3219184
Theft,47.60774723,-122.3336587
Theft,47.61447252,-122.3523362
Sex Crime,0.0,0.0
Fraud,47.60855843,-122.3063151
Fraud,47.60083342,-122.305701
Theft,47.59732787,-122.3011656
Theft,47.62109476,-122.318252
Fraud,47.6534504,-122.3473231
Fraud,47.58025306,-122.3160234
Theft,47.65486566,-122.356335
Public Nuisance,47.6430522,-122.3748627
Theft,47.60801798,-122.3223987
Theft,47.59741288,-122.2987238
Theft,0.0,0.0
Theft,47.6367665,-122.3258989
Theft,47.73322593,-122.334266
Theft,47.6570113,-122.3586109
Theft,47.61600093,-122.3350861
Public Nuisance,47.61600093,-122.3350861
Theft,47.58085317,-122.3342002
Theft,47.668669,-122.376818
Traffic Law,47.70911657,-122.334001
Drugs,47.70911657,-122.334001
Drugs,47.70911657,-122.334001
Fraud,47.68968155,-122.3727608
Theft,47.56850246,-122.324043
Public Nuisance,47.62666964,-122.2999254
Theft,47.62153459,-122.3178305
Theft,47.65176771,-122.3679462
Theft,47.65300203,-122.3029317
Public Nuisance,47.7017921,-122.3446554
Theft,47.6534349,-122.3499127
Theft,47.59365795,-122.3259677
Theft,47.71039668,-122.3206032
Theft,47.6752701,-122.3700618
Theft,47.54787688,-122.3167056
Fraud,47.66332336,-122.2984112
Theft,47.52918331,-122.3833534
Others,0.0,0.0
Fraud,47.61408516,-122.3194468
Theft,47.68512811,-122.3472169
Theft,47.62328819,-122.3100759
Theft,47.67082786,-122.3241802
Fraud,47.67390892,-122.4022987
Fraud,47.68576858,-122.3099815
Fraud,47.62092589,-122.3235344
Public Nuisance,47.61704061,-122.3255523
Fraud,47.58034605,-122.4052201
Theft,47.68714693,-122.3229561
Theft,47.53369478,-122.361805
Theft,47.57287583,-122.3726345
Theft,47.6174338,-122.3355271
Theft,47.5547584,-122.313463
Theft,47.63486555,-122.3246574
Theft,47.68440845,-122.3121077
Theft,47.66182698,-122.3640049
Theft,47.70203265,-122.2752453
Theft,47.53369478,-122.361805
Fraud,47.56407561,-122.3741957
Theft,47.70468909,-122.3446898
Public Nuisance,47.61586255,-122.3094969
Theft,47.59832548,-122.3102753
Theft,47.62939426,-122.3684209
Theft,47.5656819,-122.2927894
Robbery,47.61306393,-122.3331526
Theft,47.59188596,-122.3051668
Public Nuisance,47.54370778,-122.3347355
Robbery,47.61210339,-122.3338081
Theft,47.57301535,-122.2918575
Theft,47.54049085,-122.2847933
Public Nuisance,47.57714937,-122.4133158
Robbery,47.54557377,-122.3250373
Sex Crime,0.0,0.0
Theft,47.54750296,-122.3214389
Public Nuisance,47.51904835,-122.2715034
Fraud,47.61135552,-122.320313
Theft,47.6136555,-122.3450035
Fraud,47.59876922,-122.3237519
Fraud,47.52102254,-122.365221
Traffic Law,47.64614702,-122.349741
Fraud,47.53708722,-122.3178926
Theft,47.52194987,-122.3564596
Drugs,47.52194987,-122.3564596
Drugs,47.52194987,-122.3564596
Theft,47.64984267,-122.3351339
Theft,47.66182709,-122.3661845
Theft,47.51286245,-122.3790131
Drugs,47.60620026,-122.3161256
Drugs,47.60620026,-122.3161256
Theft,47.70414369,-122.3433185
Theft,47.7086028,-122.3246152
Theft,47.60188591,-122.3305103
Theft,47.55230782,-122.3342155
Theft,47.60083139,-122.3047546
Theft,47.67584615,-122.3193429
Theft,47.67946999,-122.3943349
Gun Violence,47.52014717,-122.269719
Theft,47.58921265,-122.3159844
Theft,47.67648002,-122.3499002
Fraud,47.62586164,-122.3638837
Theft,47.62586164,-122.3638837
Theft,47.66429225,-122.3344401
Theft,47.53521435,-122.2793546
Theft,47.69134279,-122.3714003
Public Nuisance,47.69193145,-122.301494
Theft,47.66284555,-122.2976138
Theft,47.6649129,-122.3147244
Public Nuisance,47.63850191,-122.3728652
Gun Violence,47.61032054,-122.3436365
Others,0.0,0.0
Others,0.0,0.0
Public Nuisance,47.53413614,-122.2670122
Theft,47.55204799,-122.3823142
Theft,47.61190423,-122.3359285
Public Nuisance,47.62515283,-122.3580123
Theft,47.54922435,-122.3209171
Theft,47.53154616,-122.3766336
Public Nuisance,47.60518283,-122.2949201
Theft,47.72503555,-122.3449968
Theft,47.61147433,-122.3049896
Theft,47.55085444,-122.295516
Public Nuisance,47.62152152,-122.3167801
Theft,47.68227511,-122.3789259
Theft,47.55859165,-122.3516908
Theft,47.61201358,-122.3402422
Theft,47.50612092,-122.2621945
Theft,47.69308866,-122.3810893
Theft,47.69308866,-122.3810893
Theft,47.65193758,-122.3485943
Theft,47.61707676,-122.3268197
Theft,47.577424,-122.3093093
Theft,47.55247784,-122.2655156
Theft,47.59311105,-122.313536
Theft,47.71143694,-122.3555014
Theft,47.66398823,-122.3119516
Theft,47.52317014,-122.3901934
Theft,47.61004416,-122.3462341
Theft,47.67582933,-122.3173632
Theft,47.61145275,-122.3432623
Public Nuisance,47.69083857,-122.3203097
Theft,47.60978173,-122.3393581
Theft,47.5601804,-122.3814565
Theft,47.52362226,-122.2812804
Theft,47.72958904,-122.3509253
Traffic Law,47.59383356,-122.3172808
Gun Violence,47.59383356,-122.3172808
Theft,47.6098108,-122.3167797
Theft,47.66097553,-122.3456179
Robbery,47.62525508,-122.3205597
Robbery,47.53705433,-122.278711
Public Nuisance,47.63589408,-122.3922047
Theft,47.67578828,-122.2815475
Theft,47.61163943,-122.3349184
Theft,47.68125465,-122.363335
Theft,47.53935539,-122.2708344
Sex Crime,0.0,0.0
Traffic Law,47.69314422,-122.3765859
Theft,47.69036129,-122.2675218
Theft,47.69564649,-122.3486246
Public Nuisance,47.6597383,-122.3373945
Public Nuisance,47.60965503,-122.3330981
Theft,47.59147341,-122.3142213
Theft,47.5182681,-122.2705157
Theft,47.63913809,-122.3869942
Robbery,47.63656277,-122.3569484
Public Nuisance,47.60829217,-122.3379954
Theft,47.53017067,-122.3228536
Theft,47.67508197,-122.361861
Fraud,47.5281753,-122.26535
Theft,47.68088492,-122.2834522
Theft,47.59927753,-122.3005106
Theft,47.67850546,-122.2789909
Theft,47.53704403,-122.2823449
Traffic Law,47.68277237,-122.3444844
Public Nuisance,47.60850427,-122.2975565
Theft,0.0,0.0
Theft,47.51985178,-122.2680301
Theft,47.62498808,-122.3462627
Fraud,47.5013814,-122.2649745
Theft,47.55370311,-122.3576812
Robbery,47.61931579,-122.3221964
Theft,47.59629217,-122.2876419
Theft,47.62197092,-122.3011427
Theft,47.60405522,-122.3295143
Public Nuisance,47.60241242,-122.3310822
Theft,47.68777883,-122.3821821
Theft,47.55150187,-122.3231011
Theft,47.61408041,-122.3201136
Theft,47.68766356,-122.351254
Theft,47.64940239,-122.3897585
Traffic Law,47.52806719,-122.2663177
Theft,47.66315766,-122.3240097
Robbery,47.53418534,-122.2726434
Public Nuisance,47.61724328,-122.347105
Drugs,47.61724328,-122.347105
Traffic Law,47.61724328,-122.347105
Public Nuisance,47.58617472,-122.3259748
Theft,47.61522807,-122.3239441
Public Nuisance,47.52425345,-122.275845
Public Nuisance,47.52191085,-122.3492693
Public Nuisance,47.67383372,-122.388862
Public Nuisance,47.61778341,-122.327864
Gun Violence,47.61778341,-122.327864
Public Nuisance,47.52900455,-122.334847
Theft,47.61521875,-122.3255288
Theft,47.7086028,-122.3246152
Drugs,47.58592371,-122.306842
Drugs,47.58592371,-122.306842
Drugs,47.58592371,-122.306842
Public Nuisance,47.5437898,-122.3278333
Drugs,47.69019929,-122.34452
Public Nuisance,47.60126659,-122.3010977
Traffic Law,47.5903128,-122.336984
Theft,47.6705517,-122.3875873
Robbery,47.52102254,-122.365221
Fraud,47.6657065,-122.3620451
Theft,47.55337393,-122.2733908
Sex Crime,0.0,0.0
Theft,47.68802536,-122.3499074
Theft,47.61995898,-122.3139102
Theft,47.51790414,-122.3397907
Public Nuisance,47.60241242,-122.3310822
Gun Violence,47.60241242,-122.3310822
Theft,47.61296907,-122.328459
Public Nuisance,47.6210711,-122.3215583
Sex Crime,0.0,0.0
Theft,47.62762593,-122.3180436
Public Nuisance,47.61201358,-122.3402422
Theft,47.67059599,-122.3162866
Theft,47.69331764,-122.3553302
Theft,47.67583505,-122.3180323
Theft,47.65674569,-122.3423723
Public Nuisance,47.61410377,-122.3168359
Theft,47.61100442,-122.3449895
Theft,47.51716205,-122.2547152
Theft,47.6158847,-122.3329419
Theft,47.61263329,-122.3358275
Theft,47.68779109,-122.3800178
Public Nuisance,47.54350046,-122.280801
Theft,47.56010821,-122.2864886
Theft,47.65217213,-122.3735931
Theft,47.60925299,-122.3373388
Public Nuisance,47.62469409,-122.3219829
Theft,47.62392989,-122.3567145
Theft,47.57682391,-122.4107128
Theft,47.61145276,-122.3432623
Theft,47.72822459,-122.34773
Fraud,47.70361477,-122.348712
Public Nuisance,47.70311297,-122.3190959
Robbery,47.71354798,-122.3448343
Theft,47.54674503,-122.3216838
Public Nuisance,47.61044025,-122.3368905
Public Nuisance,47.59451247,-122.3073094
Theft,47.65319896,-122.3544702
Fraud,47.56294765,-122.3888051
Theft,47.61201358,-122.3402422
Others,47.63972666,-122.3240692
Theft,47.66569762,-122.3707637
Fraud,47.54706873,-122.2859474
Theft,47.55837155,-122.3629072
Theft,47.62545228,-122.3553969
Theft,47.64660759,-122.3046123
